n,w,mode,iter_idx,elapsed_ms,vol_first,vol_last,vol_norm,max_rel_err,rss_mb
500,104,approx-eig-k=100,3,4.942600033245981,9.254709243774414,9.267646789550781,94.38375091552734,0.0001969148579519242,0.0
500,104,approx-eig-k=100,4,4.954900010488927,9.254709243774414,9.267646789550781,94.38375091552734,0.0001969148579519242,0.0
1000,104,full,0,133.64720006939024,7.930357933044434,7.934309482574463,80.97907257080078,-1.0,0.0
1000,104,full,1,130.0877999747172,7.930357933044434,7.934309482574463,80.97907257080078,-1.0,0.0
1000,104,full,2,129.43899992387742,7.930357933044434,7.934309482574463,80.97907257080078,-1.0,0.0
1000,104,full,3,129.87980002071708,7.930357933044434,7.934309482574463,80.97907257080078,-1.0,0.0
1000,104,full,4,129.90170007105917,7.930357933044434,7.934309482574463,80.97907257080078,-1.0,0.0
1000,104,approx-shared-k=30,0,0.04169996827840805,7.9303575801075405,7.9303575801075405,80.87409610147361,0.030874240966656058,0.0
1000,104,approx-shared-k=30,1,0.035199918784201145,7.9303575801075405,7.9303575801075405,80.87409610147361,0.030874240966656058,0.0
1000,104,approx-shared-k=30,2,0.028699985705316067,7.9303575801075405,7.9303575801075405,80.87409610147361,0.030874240966656058,0.0
1000,104,approx-shared-k=30,3,0.024099950678646564,7.9303575801075405,7.9303575801075405,80.87409610147361,0.030874240966656058,0.0
1000,104,approx-shared-k=30,4,0.03130000550299883,7.9303575801075405,7.9303575801075405,80.87409610147361,0.030874240966656058,0.0
1000,104,approx-eig-k=10,0,2.9030999867245555,5.905750751495361,5.984170436859131,60.37345886230469,0.2867482900619507,0.0
1000,104,approx-eig-k=10,1,2.942499937489629,5.905750751495361,5.984170436859131,60.37345886230469,0.2867482900619507,0.0
1000,104,approx-eig-k=10,2,2.7163999620825052,5.905750751495361,5.984170436859131,60.37345886230469,0.2867482900619507,0.0
1000,104,approx-eig-k=10,3,2.6877999771386385,5.905750751495361,5.984170436859131,60.37345886230469,0.2867482900619507,0.0
1000,104,approx-eig-k=10,4,2.6997000677511096,5.905750751495361,5.984170436859131,60.37345886230469,0.2867482900619507,0.0
1000,104,approx-eig-k=30,0,4.141499986872077,7.926953315734863,7.9308881759643555,80.94434356689453,0.0004666192107833922,0.0
1000,104,approx-eig-k=30,1,4.198200069367886,7.926953315734863,7.9308881759643555,80.94434356689453,0.0004666192107833922,0.0
1000,104,approx-eig-k=30,2,4.156399983912706,7.926953315734863,7.9308881759643555,80.94434356689453,0.0004666192107833922,0.0
1000,104,approx-eig-k=30,3,4.149199929088354,7.926953315734863,7.9308881759643555,80.94434356689453,0.0004666192107833922,0.0
1000,104,approx-eig-k=30,4,4.122400074265897,7.926953315734863,7.9308881759643555,80.94434356689453,0.0004666192107833922,0.0
1000,104,approx-eig-k=50,0,5.902300006709993,7.927065849304199,7.9310173988342285,80.94556427001953,0.0004477139445953071,0.0
1000,104,approx-eig-k=50,1,5.950899911113083,7.927065849304199,7.9310173988342285,80.94556427001953,0.0004477139445953071,0.0
1000,104,approx-eig-k=50,2,6.021799985319376,7.927065849304199,7.9310173988342285,80.94556427001953,0.0004477139445953071,0.0
1000,104,approx-eig-k=50,3,6.288699922151864,7.927065849304199,7.9310173988342285,80.94556427001953,0.0004477139445953071,0.0
1000,104,approx-eig-k=50,4,6.149299908429384,7.927065849304199,7.9310173988342285,80.94556427001953,0.0004477139445953071,0.0
1000,104,approx-eig-k=100,0,9.760300046764314,7.927336692810059,7.931206703186035,80.9483871459961,0.0004100719525013119,0.0
1000,104,approx-eig-k=100,1,9.802200016565621,7.927336692810059,7.931206703186035,80.9483871459961,0.0004100719525013119,0.0
1000,104,approx-eig-k=100,2,9.664400015026331,7.927336692810059,7.931206703186035,80.9483871459961,0.0004100719525013119,0.0
1000,104,approx-eig-k=100,3,9.862000006251037,7.927336692810059,7.931206703186035,80.9483871459961,0.0004100719525013119,0.0
1000,104,approx-eig-k=100,4,10.206500068306923,7.927336692810059,7.931206703186035,80.9483871459961,0.0004100719525013119,0.0
2000,104,full,0,1115.690500009805,10.647805213928223,10.538804054260254,108.83853149414062,-1.0,0.0
2000,104,full,1,830.2126999478787,10.647805213928223,10.538804054260254,108.83853149414062,-1.0,0.0
2000,104,full,2,816.1670999834314,10.647805213928223,10.538804054260254,108.83853149414062,-1.0,0.0
2000,104,full,3,790.9599000122398,10.647805213928223,10.538804054260254,108.83853149414062,-1.0,0.0
2000,104,full,4,820.0199999846518,10.647805213928223,10.538804054260254,108.83853149414062,-1.0,0.0
2000,104,approx-shared-k=30,0,0.048900023102760315,10.647805324604981,10.647805324604981,108.58673425419592,0.03313107984529569,0.0
2000,104,approx-shared-k=30,1,0.04600000102072954,10.647805324604981,10.647805324604981,108.58673425419592,0.03313107984529569,0.0
2000,104,approx-shared-k=30,2,0.04830001853406429,10.647805324604981,10.647805324604981,108.58673425419592,0.03313107984529569,0.0
2000,104,approx-shared-k=30,3,0.04630000330507755,10.647805324604981,10.647805324604981,108.58673425419592,0.03313107984529569,0.0
2000,104,approx-shared-k=30,4,0.042899977415800095,10.647805324604981,10.647805324604981,108.58673425419592,0.03313107984529569,0.0
2000,104,approx-eig-k=10,0,8.536399924196303,6.866119861602783,6.6966776847839355,70.21428680419922,0.3785325884819031,0.0
2000,104,approx-eig-k=10,1,8.495200076140463,6.866119861602783,6.6966776847839355,70.21428680419922,0.3785325884819031,0.0
2000,104,approx-eig-k=10,2,8.36670002900064,6.866119861602783,6.6966776847839355,70.21428680419922,0.3785325884819031,0.0
2000,104,approx-eig-k=10,3,8.272800012491643,6.866119861602783,6.6966776847839355,70.21428680419922,0.3785325884819031,0.0
2000,104,approx-eig-k=10,4,8.191099972464144,6.866119861602783,6.6966776847839355,70.21428680419922,0.3785325884819031,0.0
2000,104,approx-eig-k=30,0,11.039100005291402,10.64282512664795,10.533802032470703,108.78778076171875,0.0005032248445786536,0.0
2000,104,approx-eig-k=30,1,11.274600052274764,10.64282512664795,10.533802032470703,108.78778076171875,0.0005032248445786536,0.0
2000,104,approx-eig-k=30,2,11.69569999910891,10.64282512664795,10.533802032470703,108.78778076171875,0.0005032248445786536,0.0
2000,104,approx-eig-k=30,3,11.279900092631578,10.64282512664795,10.533802032470703,108.78778076171875,0.0005032248445786536,0.0
2000,104,approx-eig-k=30,4,11.745200026780367,10.64282512664795,10.533802032470703,108.78778076171875,0.0005032248445786536,0.0
2000,104,approx-eig-k=50,0,14.791099936701357,10.642943382263184,10.533913612365723,108.78887176513672,0.0004954729811288416,0.0
2000,104,approx-eig-k=50,1,14.603800023905933,10.642943382263184,10.533913612365723,108.78887176513672,0.0004954729811288416,0.0
2000,104,approx-eig-k=50,2,14.7063999902457,10.642943382263184,10.533913612365723,108.78887176513672,0.0004954729811288416,0.0
2000,104,approx-eig-k=50,3,14.015900087542832,10.642943382263184,10.533913612365723,108.78887176513672,0.0004954729811288416,0.0
2000,104,approx-eig-k=50,4,14.563599950633943,10.642943382263184,10.533913612365723,108.78887176513672,0.0004954729811288416,0.0
2000,104,approx-eig-k=100,0,23.423200007528067,10.64320182800293,10.534127235412598,108.7913818359375,0.00047332479152828455,0.0
2000,104,approx-eig-k=100,1,23.067000089213252,10.64320182800293,10.534127235412598,108.7913818359375,0.00047332479152828455,0.0
2000,104,approx-eig-k=100,2,22.2078999504447,10.64320182800293,10.534127235412598,108.7913818359375,0.00047332479152828455,0.0
2000,104,approx-eig-k=100,3,23.1413000728935,10.64320182800293,10.534127235412598,108.7913818359375,0.00047332479152828455,0.0
2000,104,approx-eig-k=100,4,22.602899931371212,10.64320182800293,10.534127235412598,108.7913818359375,0.00047332479152828455,0.0
4000,104,full,0,20750.093999900855,14.18359088897705,14.126741409301758,145.00306701660156,-1.0,0.0
4000,104,full,1,16174.304899992421,14.18359088897705,14.126741409301758,145.00306701660156,-1.0,0.0
4000,104,full,2,18002.808299963363,14.18359088897705,14.126741409301758,145.00306701660156,-1.0,0.0
4000,104,full,3,18617.2060999088,14.18359088897705,14.126741409301758,145.00306701660156,-1.0,0.0
4000,104,full,4,17674.46920007933,14.18359088897705,14.126741409301758,145.00306701660156,-1.0,0.0
4000,104,approx-shared-k=30,0,0.10770000517368317,14.183590986944427,14.183590986944427,144.64481443049675,0.02755466605216141,0.0
4000,104,approx-shared-k=30,1,0.09540002793073654,14.183590986944427,14.183590986944427,144.64481443049675,0.02755466605216141,0.0
4000,104,approx-shared-k=30,2,0.062700011767447,14.183590986944427,14.183590986944427,144.64481443049675,0.02755466605216141,0.0
4000,104,approx-shared-k=30,3,0.05159992724657059,14.183590986944427,14.183590986944427,144.64481443049675,0.02755466605216141,0.0
4000,104,approx-shared-k=30,4,0.06410002242773771,14.183590986944427,14.183590986944427,144.64481443049675,0.02755466605216141,0.0
4000,104,approx-eig-k=10,0,16.179800033569336,10.362007141113281,10.379853248596191,105.76561737060547,0.29218339920043945,0.0
4000,104,approx-eig-k=10,1,16.818200005218387,10.362007141113281,10.379853248596191,105.76561737060547,0.29218339920043945,0.0
4000,104,approx-eig-k=10,2,15.94380009919405,10.362007141113281,10.379853248596191,105.76561737060547,0.29218339920043945,0.0
4000,104,approx-eig-k=10,3,16.193600022234023,10.362007141113281,10.379853248596191,105.76561737060547,0.29218339920043945,0.0
4000,104,approx-eig-k=10,4,15.527499956078827,10.362007141113281,10.379853248596191,105.76561737060547,0.29218339920043945,0.0
4000,104,approx-eig-k=30,0,22.662200033664703,14.176295280456543,14.119426727294922,144.92877197265625,0.0005389376310631633,0.0
4000,104,approx-eig-k=30,1,23.014800040982664,14.176295280456543,14.119426727294922,144.92877197265625,0.0005389376310631633,0.0
4000,104,approx-eig-k=30,2,22.223100066184998,14.176295280456543,14.119426727294922,144.92877197265625,0.0005389376310631633,0.0
4000,104,approx-eig-k=30,3,23.65840005222708,14.176295280456543,14.119426727294922,144.92877197265625,0.0005389376310631633,0.0
4000,104,approx-eig-k=30,4,23.491099942475557,14.176295280456543,14.119426727294922,144.92877197265625,0.0005389376310631633,0.0
4000,104,approx-eig-k=50,0,29.083000030368567,14.176362037658691,14.119501113891602,144.9295654296875,0.0005299553158693016,0.0
4000,104,approx-eig-k=50,1,28.869899921119213,14.176362037658691,14.119501113891602,144.9295654296875,0.0005299553158693016,0.0
4000,104,approx-eig-k=50,2,30.364600010216236,14.176362037658691,14.119501113891602,144.9295654296875,0.0005299553158693016,0.0
4000,104,approx-eig-k=50,3,29.34879995882511,14.176362037658691,14.119501113891602,144.9295654296875,0.0005299553158693016,0.0
4000,104,approx-eig-k=50,4,29.277299996465445,14.176362037658691,14.119501113891602,144.9295654296875,0.0005299553158693016,0.0
4000,104,approx-eig-k=100,0,46.79260007105768,14.17648983001709,14.119675636291504,144.9314422607422,0.0005188130890019238,0.0
4000,104,approx-eig-k=100,1,45.056300004944205,14.17648983001709,14.119675636291504,144.9314422607422,0.0005188130890019238,0.0
4000,104,approx-eig-k=100,2,52.43819998577237,14.17648983001709,14.119675636291504,144.9314422607422,0.0005188130890019238,0.0
4000,104,approx-eig-k=100,3,45.784100075252354,14.17648983001709,14.119675636291504,144.9314422607422,0.0005188130890019238,0.0
4000,104,approx-eig-k=100,4,46.09560000244528,14.17648983001709,14.119675636291504,144.9314422607422,0.0005188130890019238,0.0
